1.jpg: [[6.674591064453125, -3.8332977294921875], [6.0823974609375, -5.80615234375], [0.71478271484375, -8.050643920898438], [7.691131591796875, 0.78253173828125]]
1950.jpg: [[-4.820068359375, -2.1132049560546875], [-9.15838623046875, -2.60150146484375], [8.773025512695312, 5.6688079833984375], [-2.96820068359375, -9.345321655273438]]
1951.jpg: [[-3.1715850830078125, -0.63519287109375], [-0.0836181640625, -7.8090667724609375], [-7.723419189453125, -1.83294677734375], [-6.037322998046875, 2.55218505859375]]
1952.jpg: [[-3.839080810546875, 9.29998779296875], [4.744171142578125, -4.0551605224609375], [-8.080062866210938, 7.40948486328125], [3.5454559326171875, 1.069671630859375]]
1953.jpg: [[2.36419677734375, -2.6108245849609375], [-5.9909515380859375, 1.9226531982421875], [9.894340515136719, 7.3960418701171875], [0.960205078125, 9.644241333007812]]
1954.jpg: [[-9.090778350830078, 5.40313720703125], [-3.197265625, -9.696868896484375], [1.0646133422851562, -6.666412353515625], [-2.8476104736328125, -1.833526611328125]]
1955.jpg: [[-1.4635658264160156, -2.8659210205078125], [0.7909088134765625, 4.24090576171875], [-2.8028335571289062, -2.98828125], [-5.6339263916015625, 4.777313232421875]]
1956.jpg: [[-9.626129150390625, -4.558837890625], [7.4451904296875, -3.048828125], [0.365142822265625, 6.1844482421875], [-8.4892578125, -9.206146240234375]]
1957.jpg: [[3.7287445068359375, 7.840789794921875], [9.804840087890625, -4.712684631347656], [-2.1885528564453125, 4.3745574951171875], [4.99102783203125, 7.112091064453125]]
1958.jpg: [[-9.259246826171875, 7.7114715576171875], [8.31243896484375, -2.853973388671875], [-2.698272705078125, -5.983367919921875], [8.74298095703125, -0.90863037109375]]
1959.jpg: [[-3.494537353515625, -7.49420166015625], [-7.436370849609375, 2.239990234375], [0.4799041748046875, -8.76947021484375], [-8.371353149414062, -8.916473388671875]]
196.jpg: [[-8.744232177734375, -6.090576171875], [-7.202911376953125, 0.7695159912109375], [-1.853057861328125, 6.490264892578125], [1.18621826171875, -6.18505859375]]
1960.jpg: [[-6.695159912109375, -7.604423522949219], [9.32440185546875, -8.969459533691406], [8.49908447265625, -2.7557373046875], [9.2252197265625, -0.4700927734375]]
1961.jpg: [[7.2130126953125, -6.7200469970703125], [7.18878173828125, -2.33917236328125], [-0.56756591796875, 5.1490478515625], [-2.36004638671875, -8.712738037109375]]
1962.jpg: [[-0.413848876953125, -0.816650390625], [-7.66693115234375, 9.2939453125], [1.4366302490234375, 7.428131103515625], [0.7176513671875, -8.244964599609375]]
1963.jpg: [[-1.970611572265625, -1.694610595703125], [4.25189208984375, -2.654205322265625], [0.952117919921875, 9.906005859375], [4.0460205078125, 1.317657470703125]]
1964.jpg: [[4.0220947265625, 6.110504150390625], [8.32891845703125, -2.811492919921875], [3.84564208984375, 1.07147216796875], [-7.93048095703125, 1.197509765625]]
1965.jpg: [[5.1954498291015625, -3.7708740234375], [-1.5923004150390625, -2.6669921875], [8.019729614257812, 5.49688720703125], [-3.2693023681640625, -3.417816162109375]]
1966.jpg: [[-0.658721923828125, -5.551445007324219], [-0.4595947265625, -6.940620422363281], [-6.729705810546875, -1.2544097900390625], [3.1348876953125, -8.393096923828125]]
1967.jpg: [[-4.847137451171875, -5.3148193359375], [-5.56988525390625, 8.3671875], [9.165557861328125, -7.44384765625], [-9.048736572265625, -3.770416259765625]]
1968.jpg: [[9.7802734375, 2.533496856689453], [-2.398468017578125, -2.81866455078125], [7.8360595703125, -8.868751525878906], [-3.315643310546875, 8.184783935546875]]
1969.jpg: [[5.671630859375, -9.023391723632812], [2.43365478515625, 4.3545684814453125], [4.33038330078125, -6.1038970947265625], [2.60333251953125, 9.4132080078125]]
197.jpg: [[3.52301025390625, 9.613784790039062], [-0.7183837890625, -7.132110595703125], [8.251708984375, 4.530364990234375], [0.49737548828125, -1.6407470703125]]
1970.jpg: [[3.569427490234375, -4.414794921875], [7.2327880859375, -8.62957763671875], [0.6693115234375, 1.8067626953125], [6.82489013671875, 7.531341552734375]]
1971.jpg: [[2.5554962158203125, 0.310455322265625], [5.696533203125, 8.49163818359375], [-6.6277618408203125, -7.4347076416015625], [3.6758270263671875, -3.2631988525390625]]
1972.jpg: [[6.941551208496094, -6.302284240722656], [-9.704429626464844, -5.6475982666015625], [-5.862016677856445, -6.7612457275390625], [5.748870849609375, 4.832550048828125]]
1973.jpg: [[-3.9431285858154297, 4.248130798339844], [7.510284423828125, 2.06329345703125], [-2.225109100341797, 2.798248291015625], [-9.052444458007812, 5.1322021484375]]
1974.jpg: [[0.025421142578125, -6.989337921142578], [1.07501220703125, 8.23220443725586], [-1.745880126953125, -9.983268737792969], [-3.33868408203125, -8.464775085449219]]
1975.jpg: [[3.8970947265625, -4.303232192993164], [-8.87109375, -3.5459442138671875], [5.8760986328125, 4.9670562744140625], [4.38433837890625, 1.5924224853515625]]
1976.jpg: [[-6.0926971435546875, 3.528594970703125], [2.428955078125, 3.221649169921875], [4.56524658203125, 4.769775390625], [5.532318115234375, -0.76666259765625]]
1977.jpg: [[-7.61151123046875, -8.58782958984375], [9.316131591796875, 5.692535400390625], [-5.4659881591796875, 7.478973388671875], [-4.928924560546875, -4.51318359375]]
1978.jpg: [[5.0924530029296875, 0.576690673828125], [0.3557281494140625, 8.921356201171875], [0.6390762329101562, -1.4937744140625], [-0.7594757080078125, 5.757659912109375]]
1979.jpg: [[-9.772613525390625, 4.2029876708984375], [3.2044677734375, -8.648029327392578], [3.2037353515625, 3.6099700927734375], [-1.5875244140625, 3.474334716796875]]
198.jpg: [[7.393209457397461, 0.13410186767578125], [2.0876998901367188, 5.6376953125], [6.750856399536133, -2.670013427734375], [7.51177978515625, 6.81280517578125]]
1980.jpg: [[-9.872108459472656, 9.899543762207031], [9.50262451171875, -8.018814086914062], [8.601310729980469, -7.7919921875], [0.944366455078125, 8.17047119140625]]
1981.jpg: [[-9.4290771484375, -9.913177490234375], [1.521514892578125, -2.9413604736328125], [-1.8372802734375, -2.759429931640625], [2.71087646484375, -6.582366943359375]]
1982.jpg: [[4.476631164550781, -6.4615478515625], [-3.1883087158203125, -9.985870361328125], [6.524192810058594, -6.64208984375], [5.3486175537109375, -5.46484375]]
1983.jpg: [[-9.003952026367188, 5.2107696533203125], [-9.01190185546875, -3.982330322265625], [-8.68341064453125, -7.956817626953125], [5.01708984375, 9.834197998046875]]
1984.jpg: [[-7.8133544921875, -9.0765380859375], [4.247222900390625, -1.63861083984375], [-6.1015625, -3.38812255859375], [-7.644805908203125, -0.3228759765625]]
1985.jpg: [[-8.887346267700195, -8.4912109375], [3.1069717407226562, 7.4292144775390625], [5.892482757568359, 4.79022216796875], [-8.664886474609375, 1.70404052734375]]
1986.jpg: [[-1.813018798828125, 3.112396240234375], [-2.37359619140625, -5.3868408203125], [-3.333770751953125, 6.06268310546875], [2.17645263671875, 2.87469482421875]]
1987.jpg: [[-1.3866424560546875, -4.24041748046875], [-3.76739501953125, 0.8701019287109375], [-1.483642578125, 6.4739990234375], [-1.7467041015625, -3.830902099609375]]
1988.jpg: [[-2.778146982192993, -7.612823486328125], [7.9772491455078125, 6.914573669433594], [8.651065826416016, -3.234588623046875], [-5.126434326171875, 2.1022491455078125]]
1989.jpg: [[3.396881103515625, 0.1471405029296875], [3.42218017578125, -6.859428405761719], [-3.822021484375, 3.892486572265625], [3.300048828125, 0.8491363525390625]]
199.jpg: [[1.7982864379882812, -8.79742431640625], [7.6875457763671875, 9.321380615234375], [-7.8435821533203125, -2.91424560546875], [-0.5360565185546875, 5.794097900390625]]
1990.jpg: [[4.67108154296875, 6.020751953125], [4.2869873046875, -9.920684814453125], [-3.954864501953125, -8.812957763671875], [-3.9671630859375, -7.91217041015625]]
1991.jpg: [[-7.78814697265625, -4.873485565185547], [-3.608795166015625, 4.742282867431641], [-7.4877166748046875, -9.6402587890625], [5.567474365234375, -3.5214996337890625]]
1992.jpg: [[-2.20001220703125, 3.9681396484375], [-8.95062255859375, 0.349334716796875], [-0.7999114990234375, -0.252593994140625], [8.428314208984375, 2.82952880859375]]
1993.jpg: [[0.24749755859375, 5.156352996826172], [7.47869873046875, -4.3687744140625], [0.208953857421875, 1.192138671875], [8.8724365234375, 3.5945281982421875]]
1994.jpg: [[2.487274169921875, 9.5684814453125], [-2.477783203125, -8.405254364013672], [-4.860870361328125, 8.047012329101562], [7.3648681640625, 9.038558959960938]]
1995.jpg: [[-1.06878662109375, -1.3067169189453125], [-1.47991943359375, -3.846149444580078], [-0.9634857177734375, 8.892807006835938], [0.2228240966796875, -6.894317626953125]]
1996.jpg: [[-6.82537841796875, -4.895477294921875], [-6.517547607421875, -8.51837158203125], [0.6651611328125, 2.330718994140625], [-4.44610595703125, -1.84039306640625]]
1997.jpg: [[6.8631591796875, 5.298675537109375], [3.817962646484375, 3.919097900390625], [0.34033203125, 7.03857421875], [-1.580596923828125, 5.01654052734375]]
1998.jpg: [[-8.4432373046875, 4.061737060546875], [-8.52960205078125, -1.54486083984375], [-5.208465576171875, -2.37701416015625], [1.772308349609375, -8.079132080078125]]
1999.jpg: [[-7.5957489013671875, -4.2657470703125], [-7.8555145263671875, 0.36676025390625], [8.333404541015625, -2.137359619140625], [1.6077880859375, -6.392059326171875]]
2.jpg: [[-9.897003173828125, 5.040679931640625], [-6.398681640625, 9.500396728515625], [8.6490478515625, -0.6104736328125], [-9.95050048828125, 6.43603515625]]
20.jpg: [[8.40374755859375, -2.477630615234375], [-4.804656982421875, -8.483001708984375], [4.7703094482421875, -6.078125], [-5.248016357421875, -0.562286376953125]]
200.jpg: [[3.6510009765625, 0.3294181823730469], [5.619049072265625, -3.6967413425445557], [-5.5814208984375, 7.593711853027344], [2.27301025390625, -0.8689346313476562]]
2000.jpg: [[8.198944091796875, -6.383661270141602], [-9.81085205078125, 8.297584533691406], [7.855865478515625, -0.31403350830078125], [-5.707489013671875, -9.635963439941406]]
2001.jpg: [[-3.113037109375, 8.796356201171875], [8.4432373046875, -0.4193267822265625], [-6.6173095703125, 9.970855712890625], [5.5111083984375, 0.064208984375]]
2002.jpg: [[5.627349853515625, 4.697540283203125], [3.648223876953125, -8.60076904296875], [7.853668212890625, -5.03076171875], [6.7288818359375, -8.6123046875]]
2003.jpg: [[-8.24609375, -9.820953369140625], [-7.3563232421875, 0.5405426025390625], [-8.322906494140625, 7.5159759521484375], [6.9163818359375, -6.376007080078125]]
2004.jpg: [[8.439666748046875, -2.4061279296875], [-4.1099853515625, 1.6970252990722656], [-9.549468994140625, 4.2744598388671875], [4.2772216796875, 6.354736328125]]
2005.jpg: [[9.368499755859375, -4.237494945526123], [-4.66644287109375, 3.48531436920166], [-9.02557373046875, 4.0815582275390625], [8.23480224609375, -5.285400390625]]
2006.jpg: [[-6.135358810424805, -5.3612823486328125], [-5.71630859375, -5.666587829589844], [2.6740646362304688, 3.041961669921875], [-7.9443817138671875, 2.5384063720703125]]
2007.jpg: [[-6.983055114746094, -9.685150146484375], [-2.337158203125, 4.493476867675781], [-0.20816421508789062, 2.129608154296875], [5.006591796875, 2.6978302001953125]]
2008.jpg: [[-2.74310302734375, -4.7239837646484375], [-3.262298583984375, -7.6914520263671875], [-5.2956390380859375, 8.5015869140625], [9.74432373046875, -3.094573974609375]]
2009.jpg: [[7.9265289306640625, 9.858413696289062], [-4.712738037109375, 0.8141326904296875], [-1.997161865234375, 7.680999755859375], [-4.2261199951171875, 0.717498779296875]]
201.jpg: [[-4.266964912414551, -2.11761474609375], [-9.681983947753906, 0.59124755859375], [-4.475678443908691, 6.01397705078125], [3.7847442626953125, -9.2999267578125]]
2010.jpg: [[3.6541900634765625, 6.70330810546875], [-0.29473876953125, -3.03411865234375], [-4.9499053955078125, 2.47735595703125], [-9.193099975585938, -9.188507080078125]]
2011.jpg: [[0.0198211669921875, 1.2518768310546875], [-4.0759429931640625, 2.9534072875976562], [9.18023681640625, 2.51123046875], [1.0261077880859375, -0.50238037109375]]
2012.jpg: [[-7.959495544433594, -3.22100830078125], [-1.45977783203125, 1.0270843505859375], [-3.737743377685547, -7.72491455078125], [0.6213531494140625, 2.967987060546875]]
2013.jpg: [[-1.3192596435546875, -7.556854248046875], [-4.4249420166015625, -1.11444091796875], [-4.04632568359375, 4.71563720703125], [-9.358810424804688, -7.51043701171875]]
2014.jpg: [[6.511444091796875, 6.64569091796875], [4.83831787109375, 2.74737548828125], [2.155181884765625, -4.876220703125], [-3.7659912109375, -2.458770751953125]]
2015.jpg: [[1.6895275115966797, 9.286323547363281], [-1.040740966796875, -2.06689453125], [6.618927001953125, 8.788314819335938], [1.1959152221679688, -3.283477783203125]]
2016.jpg: [[-5.58197021484375, 3.7314300537109375], [7.88922119140625, 5.1936187744140625], [-5.03314208984375, -9.552764892578125], [1.3170166015625, 3.259613037109375]]
2017.jpg: [[-1.7275390625, 4.4112548828125], [9.8526611328125, -2.8174667358398438], [-7.873748779296875, 8.665679931640625], [2.09368896484375, -6.1262359619140625]]
2018.jpg: [[-4.43365478515625, 5.033294677734375], [-6.912139892578125, 1.827880859375], [4.870849609375, -7.685516357421875], [-5.460723876953125, 2.571685791015625]]
2019.jpg: [[8.681549072265625, -1.289642333984375], [7.065765380859375, -7.267120361328125], [-1.8942184448242188, 3.674163818359375], [-4.398162841796875, 0.2982177734375]]
202.jpg: [[-6.076416015625, 8.567367553710938], [-0.9271392822265625, 5.580657958984375], [-0.11891937255859375, -9.781494140625], [6.4476318359375, -6.059600830078125]]
2020.jpg: [[-5.859901428222656, -2.922576904296875], [3.3356475830078125, 6.936614990234375], [7.697052001953125, 8.94195556640625], [6.7977142333984375, -8.608001708984375]]
2021.jpg: [[0.0910797119140625, -2.516082763671875], [-0.530029296875, -7.499298095703125], [-6.9680023193359375, 3.88153076171875], [8.619903564453125, -5.63531494140625]]
2022.jpg: [[2.0378265380859375, 4.4808502197265625], [-0.850830078125, -6.0905303955078125], [-1.9695892333984375, -5.99609375], [-3.2562255859375, 2.689727783203125]]
2023.jpg: [[-4.6556549072265625, -0.7000389099121094], [7.276092529296875, 4.84564208984375], [-3.251953125, -4.12103271484375], [-4.67889404296875, 6.8740997314453125]]
2024.jpg: [[3.909942626953125, -8.997085571289062], [-4.783203125, 5.0589447021484375], [-9.609970092773438, 4.1820068359375], [7.85516357421875, -3.6597900390625]]
2025.jpg: [[-1.174957275390625, 8.773651123046875], [-2.4039306640625, 7.774505615234375], [-4.6021728515625, 7.0015869140625], [8.73681640625, 7.8563385009765625]]
2026.jpg: [[-5.64910888671875, 3.1544189453125], [-8.885604858398438, -0.53692626953125], [-2.3812103271484375, -9.806427001953125], [5.676116943359375, -7.029327392578125]]
2027.jpg: [[-0.032318115234375, 9.62884521484375], [7.37188720703125, -5.62762451171875], [-6.3064117431640625, 0.825042724609375], [-1.255950927734375, 4.739898681640625]]
2028.jpg: [[6.9149932861328125, 1.1388702392578125], [-8.92041015625, -8.173797607421875], [-3.0061798095703125, -1.4847412109375], [9.930755615234375, 8.218353271484375]]
2029.jpg: [[9.50750732421875, 5.426513671875], [6.52447509765625, -5.6113128662109375], [-1.4981689453125, 0.0032958984375], [-1.97418212890625, -1.19366455078125]]
203.jpg: [[9.031173706054688, -0.10650634765625], [8.77294921875, -4.92236328125], [-1.319671630859375, -7.92425537109375], [4.867584228515625, -3.2501220703125]]
2030.jpg: [[-4.03436279296875, -7.732574462890625], [0.603271484375, -2.812286376953125], [3.115081787109375, 5.0421142578125], [8.72119140625, -2.46514892578125]]
2031.jpg: [[-9.992462158203125, -7.099884033203125], [4.233184814453125, 3.256927490234375], [-8.251373291015625, -6.003662109375], [-8.317535400390625, -6.138153076171875]]
2032.jpg: [[9.60723876953125, 6.417350769042969], [0.816619873046875, 7.988372802734375], [1.101470947265625, 7.8016815185546875], [7.244171142578125, 6.476226806640625]]
2033.jpg: [[-6.12347412109375, -4.314613342285156], [4.57171630859375, -4.2870330810546875], [-7.118255615234375, -9.894729614257812], [5.78997802734375, 6.571502685546875]]
2034.jpg: [[7.895660400390625, -8.04656982421875], [2.019683837890625, -4.945892333984375], [-4.983184814453125, -9.62689208984375], [0.259613037109375, -1.899078369140625]]
2035.jpg: [[5.522979736328125, -4.0024871826171875], [6.72235107421875, 0.8692169189453125], [6.821868896484375, -8.96478271484375], [-3.44964599609375, -8.47283935546875]]
2036.jpg: [[7.083251953125, 6.6739959716796875], [7.7747802734375, 3.3064727783203125], [-9.94842529296875, -9.38909912109375], [8.89483642578125, 2.69708251953125]]
2037.jpg: [[-6.155698776245117, -1.2010124921798706], [-9.711318969726562, -8.403563499450684], [1.857839584350586, 1.1903305053710938], [6.8115692138671875, -4.3648834228515625]]
2038.jpg: [[6.748291015625, -9.982421875], [4.95111083984375, -6.7604827880859375], [2.80218505859375, -2.007415771484375], [-3.01080322265625, 8.6634521484375]]
2039.jpg: [[0.29376220703125, -2.014537811279297], [3.675079345703125, -4.177082061767578], [-6.496246337890625, -3.659881591796875], [-0.2430419921875, -4.211334228515625]]
